domain,layer,score
NYU_test_ID,encoder_late,-4.61384
NYU_test_ID,encoder_late,-5.8607364
NYU_test_ID,encoder_late,-6.646671
NYU_test_ID,encoder_late,-5.7155185
NYU_test_ID,encoder_late,-8.354252
NYU_test_ID,encoder_late,-16.078295
NYU_test_ID,encoder_late,-19.471184
NYU_test_ID,encoder_late,-10.78784
NYU_test_ID,encoder_late,-7.791849
NYU_test_ID,encoder_late,-8.379861
NYU_test_ID,encoder_late,-14.837048
NYU_test_ID,encoder_late,-0.13633311
NYU_test_ID,encoder_late,-3.2594414
NYU_test_ID,encoder_late,-5.0677433
NYU_test_ID,encoder_late,0.654817
NYU_test_ID,encoder_late,-3.676433
NYU_test_ID,encoder_late,-13.1200695
NYU_test_ID,encoder_late,-5.4002547
NYU_test_ID,encoder_late,-9.624298
NYU_test_ID,encoder_late,-14.769985
NYU_test_ID,encoder_late,-13.995096
NYU_test_ID,encoder_late,-5.0777216
NYU_test_ID,encoder_late,-6.4632134
NYU_test_ID,encoder_late,-9.607753
NYU_test_ID,encoder_late,-5.8423495
NYU_test_ID,encoder_late,-14.217103
NYU_test_ID,encoder_late,-5.148961
NYU_test_ID,encoder_late,-8.639327
NYU_test_ID,encoder_late,-10.244535
NYU_test_ID,encoder_late,-12.503076
NYU_test_ID,encoder_late,-10.088915
NYU_test_ID,encoder_late,-1.5689299
NYU_test_ID,encoder_late,-1.7937694
NYU_test_ID,encoder_late,-6.864229
NYU_test_ID,encoder_late,-16.97726
NYU_test_ID,encoder_late,-7.3513174
NYU_test_ID,encoder_late,-9.944655
NYU_test_ID,encoder_late,-4.354093
NYU_test_ID,encoder_late,-5.499858
NYU_test_ID,encoder_late,-3.505729
NYU_test_ID,encoder_late,-4.460822
NYU_test_ID,encoder_late,-15.071005
NYU_test_ID,encoder_late,-10.956659
NYU_test_ID,encoder_late,-8.133171
NYU_test_ID,encoder_late,1.5270505
NYU_test_ID,encoder_late,-4.2108445
NYU_test_ID,encoder_late,-1.0624907
NYU_test_ID,encoder_late,-3.505497
NYU_test_ID,encoder_late,2.4341965
NYU_test_ID,encoder_late,-11.3996525
NYU_test_ID,encoder_late,-10.620861
NYU_test_ID,encoder_late,-3.184404
NYU_test_ID,encoder_late,-3.5892034
NYU_test_ID,encoder_late,0.51159394
NYU_test_ID,encoder_late,-2.3618865
NYU_test_ID,encoder_late,-6.172984
NYU_test_ID,encoder_late,-10.760996
NYU_test_ID,encoder_late,-3.5248575
NYU_test_ID,encoder_late,-10.828919
NYU_test_ID,encoder_late,-3.2600307
NYU_test_ID,encoder_late,-2.0805032
NYU_test_ID,encoder_late,-4.9697733
NYU_test_ID,encoder_late,0.72083783
NYU_test_ID,encoder_late,-4.3509774
NYU_test_ID,encoder_late,1.4170244
NYU_test_ID,encoder_late,-5.1904125
NYU_test_ID,encoder_late,-1.186974
NYU_test_ID,encoder_late,-0.5944333
NYU_test_ID,encoder_late,-4.0343523
NYU_test_ID,encoder_late,-0.7014537
NYU_test_ID,encoder_late,2.7930684
NYU_test_ID,encoder_late,-0.5886387
NYU_test_ID,encoder_late,-5.6539845
NYU_test_ID,encoder_late,-1.9856375
NYU_test_ID,encoder_late,-10.557343
NYU_test_ID,encoder_late,-9.1459
NYU_test_ID,encoder_late,-15.748714
NYU_test_ID,encoder_late,-13.199434
NYU_test_ID,encoder_late,-10.239601
NYU_test_ID,encoder_late,-3.6290588
NYU_test_ID,encoder_late,-3.31783
NYU_test_ID,encoder_late,-5.970871
NYU_test_ID,encoder_late,-8.661754
NYU_test_ID,encoder_late,-3.459817
NYU_test_ID,encoder_late,-4.4597435
NYU_test_ID,encoder_late,-3.2246351
NYU_test_ID,encoder_late,-1.1202896
NYU_test_ID,encoder_late,-3.2287765
NYU_test_ID,encoder_late,-0.83827055
NYU_test_ID,encoder_late,-1.5290394
NYU_test_ID,encoder_late,-6.125059
NYU_test_ID,encoder_late,-18.325588
NYU_test_ID,encoder_late,-3.2812617
NYU_test_ID,encoder_late,-16.091217
NYU_test_ID,encoder_late,-14.6729555
NYU_test_ID,encoder_late,-8.678131
NYU_test_ID,encoder_late,-8.388089
NYU_test_ID,encoder_late,-13.849599
NYU_test_ID,encoder_late,-18.776833
NYU_test_ID,encoder_late,-16.556187
NYU_test_ID,encoder_late,-6.5928354
NYU_test_ID,encoder_late,-11.108141
NYU_test_ID,encoder_late,-8.554668
NYU_test_ID,encoder_late,-13.635983
NYU_test_ID,encoder_late,-14.354593
NYU_test_ID,encoder_late,-5.8614483
NYU_test_ID,encoder_late,-2.7671459
NYU_test_ID,encoder_late,2.4074605
NYU_test_ID,encoder_late,-4.7952538
NYU_test_ID,encoder_late,-15.745327
NYU_test_ID,encoder_late,1.048794
NYU_test_ID,encoder_late,-0.17978358
NYU_test_ID,encoder_late,0.2868364
NYU_test_ID,encoder_late,-7.0955305
NYU_test_ID,encoder_late,-0.12700093
NYU_test_ID,encoder_late,-6.5052156
NYU_test_ID,encoder_late,0.8942051
NYU_test_ID,encoder_late,-14.360933
NYU_test_ID,encoder_late,-4.1331472
NYU_test_ID,encoder_late,-5.6263747
NYU_test_ID,encoder_late,-16.254543
NYU_test_ID,encoder_late,-10.129557
NYU_test_ID,encoder_late,-4.9221363
NYU_test_ID,encoder_late,-7.1124706
NYU_test_ID,encoder_late,-12.874325
NYU_test_ID,encoder_late,-6.399564
NYU_test_ID,encoder_late,-13.655473
NYU_test_ID,encoder_late,-4.0342474
NYU_test_ID,encoder_late,-5.926709
NYU_test_ID,encoder_late,-11.653462
NYU_test_ID,encoder_late,-3.8430352
NYU_test_ID,encoder_late,-5.989574
NYU_test_ID,encoder_late,-0.17860258
NYU_test_ID,encoder_late,-5.5575056
NYU_test_ID,encoder_late,-5.8210263
NYU_test_ID,encoder_late,-7.1103077
NYU_test_ID,encoder_late,-7.7862005
NYU_test_ID,encoder_late,-2.50775
NYU_test_ID,encoder_late,-10.938823
NYU_test_ID,encoder_late,-4.8507833
NYU_test_ID,encoder_late,-13.369033
NYU_test_ID,encoder_late,-11.027147
NYU_test_ID,encoder_late,-3.2173278
NYU_test_ID,encoder_late,-5.735764
NYU_test_ID,encoder_late,-17.257715
NYU_test_ID,encoder_late,-8.595721
NYU_test_ID,encoder_late,-5.8254766
NYU_test_ID,encoder_late,-8.71246
NYU_test_ID,encoder_late,-13.314255
NYU_test_ID,encoder_late,-10.589415
NYU_test_ID,encoder_late,-15.988825
NYU_test_ID,encoder_late,-17.240765
NYU_test_ID,encoder_late,-16.944006
NYU_test_ID,encoder_late,-10.334108
NYU_test_ID,encoder_late,-11.616128
NYU_test_ID,encoder_late,-9.730778
NYU_test_ID,encoder_late,-11.151773
NYU_test_ID,encoder_late,-5.751233
NYU_test_ID,encoder_late,-8.691121
NYU_test_ID,encoder_late,-9.829742
NYU_test_ID,encoder_late,-12.578705
NYU_test_ID,encoder_late,-14.659463
NYU_test_ID,encoder_late,-4.7258515
NYU_test_ID,encoder_late,-17.625084
NYU_test_ID,encoder_late,-10.644077
NYU_test_ID,encoder_late,-0.63720095
NYU_test_ID,encoder_late,-6.288719
NYU_test_ID,encoder_late,-8.134562
NYU_test_ID,encoder_late,-9.839035
NYU_test_ID,encoder_late,-24.747957
NYU_test_ID,encoder_late,-10.7966385
NYU_test_ID,encoder_late,-7.017106
NYU_test_ID,encoder_late,-4.1947236
NYU_test_ID,encoder_late,-2.2325585
NYU_test_ID,encoder_late,-8.711563
NYU_test_ID,encoder_late,-1.8982599
NYU_test_ID,encoder_late,-10.577426
NYU_test_ID,encoder_late,-5.956704
NYU_test_ID,encoder_late,-4.6157675
NYU_test_ID,encoder_late,-5.6524987
NYU_test_ID,encoder_late,-2.2130957
NYU_test_ID,encoder_late,-4.431548
NYU_test_ID,encoder_late,-10.318133
NYU_test_ID,encoder_late,-4.03629
NYU_test_ID,encoder_late,-11.711205
NYU_test_ID,encoder_late,-13.993096
NYU_test_ID,encoder_late,-1.6270627
NYU_test_ID,encoder_late,-5.932168
NYU_test_ID,encoder_late,-13.022293
NYU_test_ID,encoder_late,-14.847176
NYU_test_ID,encoder_late,-6.548827
NYU_test_ID,encoder_late,-8.643669
NYU_test_ID,encoder_late,-8.510388
NYU_test_ID,encoder_late,-11.183427
NYU_test_ID,encoder_late,-15.312624
NYU_test_ID,encoder_late,-16.425396
NYU_test_ID,encoder_late,-11.626684
NYU_test_ID,encoder_late,-1.0860758
NYU_test_ID,encoder_late,0.49271703
NYU_test_ID,encoder_late,-6.6404095
NYU_test_ID,encoder_late,-5.6803713
NYU_test_ID,encoder_late,-14.395476
NYU_test_ID,encoder_late,-2.4044015
NYU_test_ID,encoder_late,-6.1927094
NYU_test_ID,encoder_late,0.21344209
NYU_test_ID,encoder_late,-8.495075
NYU_test_ID,encoder_late,0.2397114
NYU_test_ID,encoder_late,-3.0297866
NYU_test_ID,encoder_late,-9.118231
NYU_test_ID,encoder_late,-10.775968
NYU_test_ID,encoder_late,-22.727049
NYU_test_ID,encoder_late,-7.4096346
NYU_test_ID,encoder_late,1.8268721
NYU_test_ID,encoder_late,-15.027824
NYU_test_ID,encoder_late,-12.0386505
NYU_test_ID,encoder_late,-9.047928
NYU_test_ID,encoder_late,-14.07078
NYU_test_ID,encoder_late,-13.226011
NYU_test_ID,encoder_late,-16.505156
NYU_test_ID,encoder_late,-3.8830523
NYU_test_ID,encoder_late,-11.249394
NYU_test_ID,encoder_late,-9.745577
NYU_test_ID,encoder_late,-10.781843
NYU_test_ID,encoder_late,-13.62119
NYU_test_ID,encoder_late,-11.032216
NYU_test_ID,encoder_late,-5.697242
NYU_test_ID,encoder_late,-15.890804
NYU_test_ID,encoder_late,-2.249102
NYU_test_ID,encoder_late,-8.460356
NYU_test_ID,encoder_late,-5.801237
NYU_test_ID,encoder_late,-11.221086
NYU_test_ID,encoder_late,-12.136466
NYU_test_ID,encoder_late,-0.3212589
NYU_test_ID,encoder_late,-3.6310654
NYU_test_ID,encoder_late,-12.858419
NYU_test_ID,encoder_late,-14.266444
NYU_test_ID,encoder_late,-3.1037893
NYU_test_ID,encoder_late,-3.7764208
NYU_test_ID,encoder_late,-6.0143595
NYU_test_ID,encoder_late,-16.396364
NYU_test_ID,encoder_late,-4.7320576
NYU_test_ID,encoder_late,-4.610715
NYU_test_ID,encoder_late,-10.008374
NYU_test_ID,encoder_late,-2.6546595
NYU_test_ID,encoder_late,-10.2273655
NYU_test_ID,encoder_late,-3.1304812
NYU_test_ID,encoder_late,-8.074762
NYU_test_ID,encoder_late,-12.529308
NYU_test_ID,encoder_late,-17.871855
NYU_test_ID,encoder_late,-9.248067
NYU_test_ID,encoder_late,-8.072042
NYU_test_ID,encoder_late,-9.410664
NYU_test_ID,encoder_late,-9.327564
NYU_test_ID,encoder_late,-9.878268
NYU_test_ID,encoder_late,-9.129408
NYU_test_ID,encoder_late,-9.432475
NYU_test_ID,encoder_late,-6.6768456
NYU_test_ID,encoder_late,-10.783154
NYU_test_ID,encoder_late,-12.207601
NYU_test_ID,encoder_late,-7.9226995
NYU_test_ID,encoder_late,-10.113023
NYU_test_ID,encoder_late,-10.153595
NYU_test_ID,encoder_late,-11.32845
NYU_test_ID,encoder_late,0.3323102
NYU_test_ID,encoder_late,-5.7174864
NYU_test_ID,encoder_late,-8.915758
NYU_test_ID,encoder_late,-4.7830753
NYU_test_ID,encoder_late,-10.194532
NYU_test_ID,encoder_late,-11.682788
NYU_test_ID,encoder_late,-7.747633
NYU_test_ID,encoder_late,-10.066071
NYU_test_ID,encoder_late,-1.1608531
NYU_test_ID,encoder_late,1.4780847
NYU_test_ID,encoder_late,-2.5031734
NYU_test_ID,encoder_late,-18.119648
NYU_test_ID,encoder_late,-7.254192
NYU_test_ID,encoder_late,-9.098305
NYU_test_ID,encoder_late,-5.2560787
NYU_test_ID,encoder_late,-10.273228
NYU_test_ID,encoder_late,-7.513637
NYU_test_ID,encoder_late,-11.61447
NYU_test_ID,encoder_late,-1.0489156
NYU_test_ID,encoder_late,2.0965397
NYU_test_ID,encoder_late,-4.2754674
NYU_test_ID,encoder_late,2.161527
NYU_test_ID,encoder_late,5.6126285
NYU_test_ID,encoder_late,-2.7386494
NYU_test_ID,encoder_late,3.0292478
NYU_test_ID,encoder_late,-6.7361646
NYU_test_ID,encoder_late,-0.62574494
NYU_test_ID,encoder_late,-8.95128
NYU_test_ID,encoder_late,-7.7456236
NYU_test_ID,encoder_late,-4.7218013
NYU_test_ID,encoder_late,-1.1597176
NYU_test_ID,encoder_late,1.4769485
NYU_test_ID,encoder_late,-3.295995
NYU_test_ID,encoder_late,-8.697307
NYU_test_ID,encoder_late,0.117525935
NYU_test_ID,encoder_late,2.3128483
NYU_test_ID,encoder_late,-1.1810083
NYU_test_ID,encoder_late,-8.407097
NYU_test_ID,encoder_late,-19.23613
NYU_test_ID,encoder_late,-3.195338
NYU_test_ID,encoder_late,-5.0180883
NYU_test_ID,encoder_late,-1.53949
NYU_test_ID,encoder_late,-2.5391064
NYU_test_ID,encoder_late,-4.376691
NYU_test_ID,encoder_late,-1.745378
NYU_test_ID,encoder_late,-9.733023
NYU_test_ID,encoder_late,-15.58779
NYU_test_ID,encoder_late,-2.8303552
NYU_test_ID,encoder_late,-4.688706
NYU_test_ID,encoder_late,-8.699178
NYU_test_ID,encoder_late,-2.197672
NYU_test_ID,encoder_late,-7.3098335
NYU_test_ID,encoder_late,-5.916683
NYU_test_ID,encoder_late,-2.7660832
NYU_test_ID,encoder_late,-5.592791
NYU_test_ID,encoder_late,-10.821818
NYU_test_ID,encoder_late,-21.254711
NYU_test_ID,encoder_late,-18.000366
NYU_test_ID,encoder_late,-6.454934
NYU_test_ID,encoder_late,-16.918442
NYU_test_ID,encoder_late,-6.0572543
NYU_test_ID,encoder_late,-4.140765
NYU_test_ID,encoder_late,-9.184371
NYU_test_ID,encoder_late,-2.5370092
NYU_test_ID,encoder_late,-7.9507246
NYU_test_ID,encoder_late,-7.205868
NYU_test_ID,encoder_late,-4.5692644
NYU_test_ID,encoder_late,3.959496
NYU_test_ID,encoder_late,-11.38661
NYU_test_ID,encoder_late,-3.4608245
NYU_test_ID,encoder_late,-1.7539631
NYU_test_ID,encoder_late,-1.5022218
NYU_test_ID,encoder_late,0.15717304
NYU_test_ID,encoder_late,-11.166917
NYU_test_ID,encoder_late,-5.047601
NYU_test_ID,encoder_late,-20.848413
NYU_test_ID,encoder_late,-8.284063
NYU_test_ID,encoder_late,-10.268869
NYU_test_ID,encoder_late,-7.9142423
NYU_test_ID,encoder_late,-1.5105182
NYU_test_ID,encoder_late,-6.294308
NYU_test_ID,encoder_late,-13.0146885
NYU_test_ID,encoder_late,-4.770771
NYU_test_ID,encoder_late,-5.2223825
NYU_test_ID,encoder_late,-3.7234583
NYU_test_ID,encoder_late,-7.752076
NYU_test_ID,encoder_late,-3.1509485
NYU_test_ID,encoder_late,-14.712147
NYU_test_ID,encoder_late,-6.9883575
NYU_test_ID,encoder_late,-12.65682
NYU_test_ID,encoder_late,-0.35076892
NYU_test_ID,encoder_late,-1.3441353
NYU_test_ID,encoder_late,-9.051678
NYU_test_ID,encoder_late,-12.836918
NYU_test_ID,encoder_late,-7.482265
NYU_test_ID,encoder_late,-19.904257
NYU_test_ID,encoder_late,-14.854794
NYU_test_ID,encoder_late,-11.86714
NYU_test_ID,encoder_late,-3.4045224
NYU_test_ID,encoder_late,-7.1497393
NYU_test_ID,encoder_late,-0.24613571
NYU_test_ID,encoder_late,-7.580593
NYU_test_ID,encoder_late,-12.439364
NYU_test_ID,encoder_late,-8.291799
NYU_test_ID,encoder_late,-10.583384
NYU_test_ID,encoder_late,-2.3063354
NYU_test_ID,encoder_late,-1.8779202
NYU_test_ID,encoder_late,-9.131798
NYU_test_ID,encoder_late,-5.2466326
NYU_test_ID,encoder_late,-10.235462
NYU_test_ID,encoder_late,-9.942982
NYU_test_ID,encoder_late,-9.238505
NYU_test_ID,encoder_late,-10.239777
NYU_test_ID,encoder_late,-0.5273646
NYU_test_ID,encoder_late,-14.110847
NYU_test_ID,encoder_late,-6.2476597
NYU_test_ID,encoder_late,1.3334917
NYU_test_ID,encoder_late,-15.581739
NYU_test_ID,encoder_late,-5.291396
NYU_test_ID,encoder_late,-14.722935
NYU_test_ID,encoder_late,-6.0583267
NYU_test_ID,encoder_late,-11.800629
NYU_test_ID,encoder_late,-7.617861
NYU_test_ID,encoder_late,-13.657835
NYU_test_ID,encoder_late,-3.4852319
NYU_test_ID,encoder_late,-6.279673
NYU_test_ID,encoder_late,-8.518046
NYU_test_ID,encoder_late,-14.424081
NYU_test_ID,encoder_late,-5.4947567
NYU_test_ID,encoder_late,-19.615795
NYU_test_ID,encoder_late,-8.972491
NYU_test_ID,encoder_late,-5.7920136
NYU_test_ID,encoder_late,-10.550224
NYU_test_ID,encoder_late,-10.87368
NYU_test_ID,encoder_late,-20.0539
NYU_test_ID,encoder_late,-12.266645
NYU_test_ID,encoder_late,-22.987648
NYU_test_ID,encoder_late,-1.0671766
NYU_test_ID,encoder_late,-9.867641
NYU_test_ID,encoder_late,-10.94847
NYU_test_ID,encoder_late,-8.603683
NYU_test_ID,encoder_late,-18.297007
NYU_test_ID,encoder_late,-18.863358
NYU_test_ID,encoder_late,-8.160555
NYU_test_ID,encoder_late,-7.157733
NYU_test_ID,encoder_late,-11.266381
NYU_test_ID,encoder_late,-6.5921516
NYU_test_ID,encoder_late,-11.96926
NYU_test_ID,encoder_late,-4.395399
NYU_test_ID,encoder_late,-14.902555
NYU_test_ID,encoder_late,-6.8283925
NYU_test_ID,encoder_late,-3.7761462
NYU_test_ID,encoder_late,-1.0749283
NYU_test_ID,encoder_late,-8.0911875
NYU_test_ID,encoder_late,-5.804739
NYU_test_ID,encoder_late,-10.986043
NYU_test_ID,encoder_late,-14.143056
NYU_test_ID,encoder_late,-7.547106
NYU_test_ID,encoder_late,-6.226011
NYU_test_ID,encoder_late,-5.4812717
NYU_test_ID,encoder_late,-19.932913
NYU_test_ID,encoder_late,-4.58092
NYU_test_ID,encoder_late,-7.192234
NYU_test_ID,encoder_late,-11.273422
NYU_test_ID,encoder_late,-6.6955304
NYU_test_ID,encoder_late,-10.779621
NYU_test_ID,encoder_late,-19.067703
NYU_test_ID,encoder_late,-25.475061
NYU_test_ID,encoder_late,-8.227793
NYU_test_ID,encoder_late,-10.060535
NYU_test_ID,encoder_late,-6.5592065
NYU_test_ID,encoder_late,-4.7507887
NYU_test_ID,encoder_late,-6.5739594
NYU_test_ID,encoder_late,-15.026778
NYU_test_ID,encoder_late,0.31063104
NYU_test_ID,encoder_late,-5.689436
NYU_test_ID,encoder_late,-6.7822337
NYU_test_ID,encoder_late,-8.846285
NYU_test_ID,encoder_late,-8.917573
NYU_test_ID,encoder_late,-15.293407
NYU_test_ID,encoder_late,-20.413054
NYU_test_ID,encoder_late,-17.236097
NYU_test_ID,encoder_late,-12.244832
NYU_test_ID,encoder_late,-7.342708
NYU_test_ID,encoder_late,-11.236417
NYU_test_ID,encoder_late,-15.093078
NYU_test_ID,encoder_late,-2.1301768
NYU_test_ID,encoder_late,-8.224482
NYU_test_ID,encoder_late,-7.9915466
NYU_test_ID,encoder_late,-11.291356
NYU_test_ID,encoder_late,-5.245023
NYU_test_ID,encoder_late,-5.932642
NYU_test_ID,encoder_late,-6.407671
NYU_test_ID,encoder_late,-9.188094
NYU_test_ID,encoder_late,-4.523446
NYU_test_ID,encoder_late,-6.96276
NYU_test_ID,encoder_late,-4.964081
NYU_test_ID,encoder_late,-4.0081863
NYU_test_ID,encoder_late,-10.84569
NYU_test_ID,encoder_late,-13.149542
NYU_test_ID,encoder_late,-14.955828
NYU_test_ID,encoder_late,-9.593763
NYU_test_ID,encoder_late,-6.3713923
NYU_test_ID,encoder_late,-4.951133
NYU_test_ID,encoder_late,-8.944642
NYU_test_ID,encoder_late,-8.851456
NYU_test_ID,encoder_late,-12.207913
NYU_test_ID,encoder_late,-11.203282
NYU_test_ID,encoder_late,-5.855255
NYU_test_ID,encoder_late,-15.531643
NYU_test_ID,encoder_late,-6.5380473
NYU_test_ID,encoder_late,-5.268425
NYU_test_ID,encoder_late,-9.499138
NYU_test_ID,encoder_late,-9.7052765
NYU_test_ID,encoder_late,-8.841432
NYU_test_ID,encoder_late,-10.21794
NYU_test_ID,encoder_late,-14.633535
NYU_test_ID,encoder_late,-6.2636275
NYU_test_ID,encoder_late,-4.54455
NYU_test_ID,encoder_late,-9.014216
NYU_test_ID,encoder_late,-6.9344907
NYU_test_ID,encoder_late,-3.630867
NYU_test_ID,encoder_late,-14.971462
NYU_test_ID,encoder_late,-16.592209
NYU_test_ID,encoder_late,0.0069328547
NYU_test_ID,encoder_late,-9.281831
NYU_test_ID,encoder_late,-22.947927
NYU_test_ID,encoder_late,-14.584396
NYU_test_ID,encoder_late,-12.880005
NYU_test_ID,encoder_late,-5.406015
NYU_test_ID,encoder_late,-2.8969345
NYU_test_ID,encoder_late,-1.0389531
NYU_test_ID,encoder_late,-4.139042
NYU_test_ID,encoder_late,-6.2707663
NYU_test_ID,encoder_late,-1.244212
NYU_test_ID,encoder_late,-5.595946
NYU_test_ID,encoder_late,-0.65204746
NYU_test_ID,encoder_late,-5.0426345
NYU_test_ID,encoder_late,-3.5548577
NYU_test_ID,encoder_late,-2.8872604
NYU_test_ID,encoder_late,-0.71267295
NYU_test_ID,encoder_late,-7.0253286
NYU_test_ID,encoder_late,1.7860252
NYU_test_ID,encoder_late,3.9120166
NYU_test_ID,encoder_late,-7.31094
NYU_test_ID,encoder_late,-3.091436
NYU_test_ID,encoder_late,-8.05727
NYU_test_ID,encoder_late,-3.938312
NYU_test_ID,encoder_late,-9.321562
NYU_test_ID,encoder_late,-11.4652
NYU_test_ID,encoder_late,-0.7650793
NYU_test_ID,encoder_late,-5.372938
NYU_test_ID,encoder_late,-4.305496
NYU_test_ID,encoder_late,-2.2953382
NYU_test_ID,encoder_late,-6.791667
NYU_test_ID,encoder_late,-1.5564291
NYU_test_ID,encoder_late,-11.010816
NYU_test_ID,encoder_late,-4.1263366
NYU_test_ID,encoder_late,-0.696938
NYU_test_ID,encoder_late,-3.6580029
NYU_test_ID,encoder_late,-6.807709
NYU_test_ID,encoder_late,-11.057609
NYU_test_ID,encoder_late,-4.8214016
NYU_test_ID,encoder_late,-5.0989814
NYU_test_ID,encoder_late,0.011263728
NYU_test_ID,encoder_late,-3.631607
NYU_test_ID,encoder_late,-2.3879366
NYU_test_ID,encoder_late,-8.36783
NYU_test_ID,encoder_late,-8.305413
NYU_test_ID,encoder_late,-5.602657
NYU_test_ID,encoder_late,-1.1769979
NYU_test_ID,encoder_late,-6.0938196
NYU_test_ID,encoder_late,-8.456579
NYU_test_ID,encoder_late,-10.05953
NYU_test_ID,encoder_late,-6.3585
NYU_test_ID,encoder_late,-5.2743883
NYU_test_ID,encoder_late,-2.0677817
NYU_test_ID,encoder_late,-4.282933
NYU_test_ID,encoder_late,-3.6771145
NYU_test_ID,encoder_late,1.4478561
NYU_test_ID,encoder_late,-3.6229103
NYU_test_ID,encoder_late,-5.037103
NYU_test_ID,encoder_late,-0.49501133
NYU_test_ID,encoder_late,-8.154477
NYU_test_ID,encoder_late,-4.76661
NYU_test_ID,encoder_late,2.7519364
NYU_test_ID,encoder_late,-11.5593605
NYU_test_ID,encoder_late,-5.772457
NYU_test_ID,encoder_late,-5.3701673
NYU_test_ID,encoder_late,-8.261515
NYU_test_ID,encoder_late,-15.842259
NYU_test_ID,encoder_late,-2.2453294
NYU_test_ID,encoder_late,-4.9023438
NYU_test_ID,encoder_late,-4.1616883
NYU_test_ID,encoder_late,-0.99519926
NYU_test_ID,encoder_late,-1.9601476
NYU_test_ID,encoder_late,-0.61784124
NYU_test_ID,encoder_late,-11.985841
NYU_test_ID,encoder_late,-1.4077588
NYU_test_ID,encoder_late,-8.5403185
NYU_test_ID,encoder_late,-3.7041893
NYU_test_ID,encoder_late,-10.876544
NYU_test_ID,encoder_late,0.34429765
NYU_test_ID,encoder_late,-3.1298714
NYU_test_ID,encoder_late,0.031452894
NYU_test_ID,encoder_late,-3.424338
NYU_test_ID,encoder_late,-4.776046
NYU_test_ID,encoder_late,0.8861717
NYU_test_ID,encoder_late,0.007912636
NYU_test_ID,encoder_late,-2.2976866
NYU_test_ID,encoder_late,-3.6613646
NYU_test_ID,encoder_late,-2.1106322
NYU_test_ID,encoder_late,3.668221
NYU_test_ID,encoder_late,-1.8053687
NYU_test_ID,encoder_late,-3.7972562
NYU_test_ID,encoder_late,-6.2961464
NYU_test_ID,encoder_late,-8.252819
NYU_test_ID,encoder_late,-1.3959002
NYU_test_ID,encoder_late,-7.7285085
NYU_test_ID,encoder_late,-4.7607017
NYU_test_ID,encoder_late,3.2891562
NYU_test_ID,encoder_late,1.2491901
NYU_test_ID,encoder_late,1.566237
NYU_test_ID,encoder_late,0.28399765
NYU_test_ID,encoder_late,-7.5912075
NYU_test_ID,encoder_late,-3.6134884
NYU_test_ID,encoder_late,-0.42377383
NYU_test_ID,encoder_late,-1.6260581
NYU_test_ID,encoder_late,-2.7788706
NYU_test_ID,encoder_late,-5.9123287
NYU_test_ID,encoder_late,-2.1809509
NYU_test_ID,encoder_late,-15.498838
NYU_test_ID,encoder_late,-12.646282
NYU_test_ID,encoder_late,-9.788605
NYU_test_ID,encoder_late,-11.026068
NYU_test_ID,encoder_late,-1.2314144
NYU_test_ID,encoder_late,-0.18376899
NYU_test_ID,decoder_late,-34.731934
NYU_test_ID,decoder_late,-32.847527
NYU_test_ID,decoder_late,-32.152283
NYU_test_ID,decoder_late,-33.85321
NYU_test_ID,decoder_late,-33.958042
NYU_test_ID,decoder_late,-34.526028
NYU_test_ID,decoder_late,-34.66619
NYU_test_ID,decoder_late,-33.50268
NYU_test_ID,decoder_late,-33.69602
NYU_test_ID,decoder_late,-35.24161
NYU_test_ID,decoder_late,-35.677055
NYU_test_ID,decoder_late,-32.61807
NYU_test_ID,decoder_late,-29.285925
NYU_test_ID,decoder_late,-33.527348
NYU_test_ID,decoder_late,-33.649323
NYU_test_ID,decoder_late,-32.626568
NYU_test_ID,decoder_late,-35.12741
NYU_test_ID,decoder_late,-34.612625
NYU_test_ID,decoder_late,-34.810913
NYU_test_ID,decoder_late,-28.315296
NYU_test_ID,decoder_late,-34.887962
NYU_test_ID,decoder_late,-33.4854
NYU_test_ID,decoder_late,-26.922762
NYU_test_ID,decoder_late,-34.05962
NYU_test_ID,decoder_late,-34.974384
NYU_test_ID,decoder_late,-23.485556
NYU_test_ID,decoder_late,-28.108688
NYU_test_ID,decoder_late,-28.137833
NYU_test_ID,decoder_late,-26.01651
NYU_test_ID,decoder_late,-24.816128
NYU_test_ID,decoder_late,-26.665543
NYU_test_ID,decoder_late,-25.062857
NYU_test_ID,decoder_late,-26.754047
NYU_test_ID,decoder_late,-24.387083
NYU_test_ID,decoder_late,-31.984797
NYU_test_ID,decoder_late,-34.028065
NYU_test_ID,decoder_late,-33.275566
NYU_test_ID,decoder_late,-29.02937
NYU_test_ID,decoder_late,-35.08398
NYU_test_ID,decoder_late,-34.966187
NYU_test_ID,decoder_late,-32.403286
NYU_test_ID,decoder_late,-30.309563
NYU_test_ID,decoder_late,-33.961735
NYU_test_ID,decoder_late,-34.920547
NYU_test_ID,decoder_late,-35.668873
NYU_test_ID,decoder_late,-32.19528
NYU_test_ID,decoder_late,-33.8584
NYU_test_ID,decoder_late,-34.346294
NYU_test_ID,decoder_late,-36.61967
NYU_test_ID,decoder_late,-33.65493
NYU_test_ID,decoder_late,-33.495415
NYU_test_ID,decoder_late,-26.402147
NYU_test_ID,decoder_late,-32.82062
NYU_test_ID,decoder_late,-26.411139
NYU_test_ID,decoder_late,-27.420889
NYU_test_ID,decoder_late,-26.320143
