domain,layer,score
NYU_test_ID,encoder_late,-73.75005
NYU_test_ID,encoder_late,-80.70738
NYU_test_ID,encoder_late,-69.85599
NYU_test_ID,encoder_late,-88.30964
NYU_test_ID,encoder_late,-74.87124
NYU_test_ID,encoder_late,-74.6671
NYU_test_ID,encoder_late,-75.88188
NYU_test_ID,encoder_late,-71.57246
NYU_test_ID,encoder_late,-65.90236
NYU_test_ID,encoder_late,-62.30859
NYU_test_ID,encoder_late,-79.60736
NYU_test_ID,encoder_late,-56.59229
NYU_test_ID,encoder_late,-68.85802
NYU_test_ID,encoder_late,-79.36655
NYU_test_ID,encoder_late,-85.039696
NYU_test_ID,encoder_late,-73.14758
NYU_test_ID,encoder_late,-55.009403
NYU_test_ID,encoder_late,-85.61207
NYU_test_ID,encoder_late,-76.56941
NYU_test_ID,encoder_late,-86.322876
NYU_test_ID,encoder_late,-75.96773
NYU_test_ID,encoder_late,-61.668083
NYU_test_ID,encoder_late,-74.69136
NYU_test_ID,encoder_late,-66.606926
NYU_test_ID,encoder_late,-69.43864
NYU_test_ID,encoder_late,-69.74393
NYU_test_ID,encoder_late,-70.78091
NYU_test_ID,encoder_late,-76.49875
NYU_test_ID,encoder_late,-88.39144
NYU_test_ID,encoder_late,-83.87933
NYU_test_ID,encoder_late,-78.39391
NYU_test_ID,encoder_late,-86.22994
NYU_test_ID,encoder_late,-75.9562
NYU_test_ID,encoder_late,-59.675884
NYU_test_ID,encoder_late,-67.7224
NYU_test_ID,encoder_late,-76.77908
NYU_test_ID,encoder_late,-77.12854
NYU_test_ID,encoder_late,-72.66736
NYU_test_ID,encoder_late,-76.73465
NYU_test_ID,encoder_late,-99.34282
NYU_test_ID,encoder_late,-77.32755
NYU_test_ID,encoder_late,-80.89276
NYU_test_ID,encoder_late,-78.79072
NYU_test_ID,encoder_late,-63.410465
NYU_test_ID,encoder_late,-65.724335
NYU_test_ID,encoder_late,-77.150246
NYU_test_ID,encoder_late,-91.679016
NYU_test_ID,encoder_late,-78.66958
NYU_test_ID,encoder_late,-90.805084
NYU_test_ID,encoder_late,-71.83682
NYU_test_ID,encoder_late,-70.666916
NYU_test_ID,encoder_late,-64.361824
NYU_test_ID,encoder_late,-85.24513
NYU_test_ID,encoder_late,-80.18313
NYU_test_ID,encoder_late,-83.7831
NYU_test_ID,encoder_late,-89.38044
NYU_test_ID,encoder_late,-66.78943
NYU_test_ID,encoder_late,-73.595985
NYU_test_ID,encoder_late,-76.32773
NYU_test_ID,encoder_late,-84.51695
NYU_test_ID,encoder_late,-70.88577
NYU_test_ID,encoder_late,-72.04056
NYU_test_ID,encoder_late,-74.61403
NYU_test_ID,encoder_late,-81.06949
NYU_test_ID,encoder_late,-65.272804
NYU_test_ID,encoder_late,-72.97662
NYU_test_ID,encoder_late,-60.491207
NYU_test_ID,encoder_late,-80.21737
NYU_test_ID,encoder_late,-91.69669
NYU_test_ID,encoder_late,-84.240456
NYU_test_ID,encoder_late,-89.20787
NYU_test_ID,encoder_late,-70.87649
NYU_test_ID,encoder_late,-88.89133
NYU_test_ID,encoder_late,-79.594894
NYU_test_ID,encoder_late,-69.23304
NYU_test_ID,encoder_late,-86.41966
NYU_test_ID,encoder_late,-67.60596
NYU_test_ID,encoder_late,-82.33869
NYU_test_ID,encoder_late,-59.77958
NYU_test_ID,encoder_late,-89.82004
NYU_test_ID,encoder_late,-66.27524
NYU_test_ID,encoder_late,-85.79349
NYU_test_ID,encoder_late,-61.952805
NYU_test_ID,encoder_late,-78.2128
NYU_test_ID,encoder_late,-77.59429
NYU_test_ID,encoder_late,-80.00347
NYU_test_ID,encoder_late,-82.82443
NYU_test_ID,encoder_late,-82.90473
NYU_test_ID,encoder_late,-93.88524
NYU_test_ID,encoder_late,-101.2738
NYU_test_ID,encoder_late,-76.312454
NYU_test_ID,encoder_late,-68.13878
NYU_test_ID,encoder_late,-81.459625
NYU_test_ID,encoder_late,-74.742195
NYU_test_ID,encoder_late,-89.74518
NYU_test_ID,encoder_late,-77.64637
NYU_test_ID,encoder_late,-77.71729
NYU_test_ID,encoder_late,-67.38862
NYU_test_ID,encoder_late,-73.73807
NYU_test_ID,encoder_late,-79.43906
NYU_test_ID,encoder_late,-61.492516
NYU_test_ID,encoder_late,-55.695316
NYU_test_ID,encoder_late,-70.658966
NYU_test_ID,encoder_late,-78.486786
NYU_test_ID,encoder_late,-63.589897
NYU_test_ID,encoder_late,-82.35982
NYU_test_ID,encoder_late,-71.793526
NYU_test_ID,encoder_late,-91.78669
NYU_test_ID,encoder_late,-87.636604
NYU_test_ID,encoder_late,-74.63747
NYU_test_ID,encoder_late,-75.25372
NYU_test_ID,encoder_late,-84.99179
NYU_test_ID,encoder_late,-70.762856
NYU_test_ID,encoder_late,-72.43332
NYU_test_ID,encoder_late,-73.70222
NYU_test_ID,encoder_late,-79.98134
NYU_test_ID,encoder_late,-69.72288
NYU_test_ID,encoder_late,-84.214294
NYU_test_ID,encoder_late,-79.80255
NYU_test_ID,encoder_late,-70.99452
NYU_test_ID,encoder_late,-57.58449
NYU_test_ID,encoder_late,-66.74951
NYU_test_ID,encoder_late,-63.753242
NYU_test_ID,encoder_late,-81.08156
NYU_test_ID,encoder_late,-70.67358
NYU_test_ID,encoder_late,-81.601265
NYU_test_ID,encoder_late,-86.15226
NYU_test_ID,encoder_late,-80.79965
NYU_test_ID,encoder_late,-70.74306
NYU_test_ID,encoder_late,-72.919334
NYU_test_ID,encoder_late,-85.70498
NYU_test_ID,encoder_late,-73.115005
NYU_test_ID,encoder_late,-85.496796
NYU_test_ID,encoder_late,-97.08435
NYU_test_ID,encoder_late,-84.47066
NYU_test_ID,encoder_late,-72.451195
NYU_test_ID,encoder_late,-83.9864
NYU_test_ID,encoder_late,-70.59511
NYU_test_ID,encoder_late,-69.3253
NYU_test_ID,encoder_late,-74.15049
NYU_test_ID,encoder_late,-67.46266
NYU_test_ID,encoder_late,-73.28953
NYU_test_ID,encoder_late,-69.31084
NYU_test_ID,encoder_late,-84.48884
NYU_test_ID,encoder_late,-70.3882
NYU_test_ID,encoder_late,-62.63992
NYU_test_ID,encoder_late,-76.84815
NYU_test_ID,encoder_late,-70.01176
NYU_test_ID,encoder_late,-74.32514
NYU_test_ID,encoder_late,-69.654564
NYU_test_ID,encoder_late,-72.674736
NYU_test_ID,encoder_late,-75.331276
NYU_test_ID,encoder_late,-72.960236
NYU_test_ID,encoder_late,-83.55998
NYU_test_ID,encoder_late,-55.47444
NYU_test_ID,encoder_late,-70.72948
NYU_test_ID,encoder_late,-72.87575
NYU_test_ID,encoder_late,-83.72573
NYU_test_ID,encoder_late,-80.46825
NYU_test_ID,encoder_late,-88.42153
NYU_test_ID,encoder_late,-77.42054
NYU_test_ID,encoder_late,-84.774536
NYU_test_ID,encoder_late,-82.85303
NYU_test_ID,encoder_late,-78.85598
NYU_test_ID,encoder_late,-86.84736
NYU_test_ID,encoder_late,-75.028175
NYU_test_ID,encoder_late,-76.596664
NYU_test_ID,encoder_late,-81.68583
NYU_test_ID,encoder_late,-81.84283
NYU_test_ID,encoder_late,-61.356503
NYU_test_ID,encoder_late,-78.75583
NYU_test_ID,encoder_late,-73.43666
NYU_test_ID,encoder_late,-84.42733
NYU_test_ID,encoder_late,-82.2396
NYU_test_ID,encoder_late,-72.45898
NYU_test_ID,encoder_late,-75.79792
NYU_test_ID,encoder_late,-74.47122
NYU_test_ID,encoder_late,-57.65151
NYU_test_ID,encoder_late,-64.25688
NYU_test_ID,encoder_late,-79.05284
NYU_test_ID,encoder_late,-84.52863
NYU_test_ID,encoder_late,-80.826996
NYU_test_ID,encoder_late,-59.628246
NYU_test_ID,encoder_late,-67.79047
NYU_test_ID,encoder_late,-53.790802
NYU_test_ID,encoder_late,-68.25598
NYU_test_ID,encoder_late,-62.00145
NYU_test_ID,encoder_late,-48.831104
NYU_test_ID,encoder_late,-83.27127
NYU_test_ID,encoder_late,-74.11765
NYU_test_ID,encoder_late,-55.816628
NYU_test_ID,encoder_late,-52.16003
NYU_test_ID,encoder_late,-76.131516
NYU_test_ID,encoder_late,-77.28076
NYU_test_ID,encoder_late,-72.34991
NYU_test_ID,encoder_late,-73.958145
NYU_test_ID,encoder_late,-81.73164
NYU_test_ID,encoder_late,-69.77957
NYU_test_ID,encoder_late,-85.577896
NYU_test_ID,encoder_late,-84.2775
NYU_test_ID,encoder_late,-79.39504
NYU_test_ID,encoder_late,-95.116554
NYU_test_ID,encoder_late,-80.18812
NYU_test_ID,encoder_late,-75.61622
NYU_test_ID,encoder_late,-74.710464
NYU_test_ID,encoder_late,-76.093994
NYU_test_ID,encoder_late,-75.79654
NYU_test_ID,encoder_late,-86.13528
NYU_test_ID,encoder_late,-83.30892
NYU_test_ID,encoder_late,-63.929382
NYU_test_ID,encoder_late,-79.7569
NYU_test_ID,encoder_late,-74.00609
NYU_test_ID,encoder_late,-62.092163
NYU_test_ID,encoder_late,-72.87383
NYU_test_ID,encoder_late,-70.674995
NYU_test_ID,encoder_late,-72.812515
NYU_test_ID,encoder_late,-82.74324
NYU_test_ID,encoder_late,-92.01658
NYU_test_ID,encoder_late,-81.88917
NYU_test_ID,encoder_late,-76.41494
NYU_test_ID,encoder_late,-96.732605
NYU_test_ID,encoder_late,-96.75012
NYU_test_ID,encoder_late,-84.18843
NYU_test_ID,encoder_late,-75.884964
NYU_test_ID,encoder_late,-65.85355
NYU_test_ID,encoder_late,-71.64828
NYU_test_ID,encoder_late,-74.63874
NYU_test_ID,encoder_late,-81.38853
NYU_test_ID,encoder_late,-92.031815
NYU_test_ID,encoder_late,-67.26818
NYU_test_ID,encoder_late,-67.714905
NYU_test_ID,encoder_late,-66.75699
NYU_test_ID,encoder_late,-82.34063
NYU_test_ID,encoder_late,-60.20895
NYU_test_ID,encoder_late,-74.07781
NYU_test_ID,encoder_late,-67.04722
NYU_test_ID,encoder_late,-74.98082
NYU_test_ID,encoder_late,-62.602173
NYU_test_ID,encoder_late,-58.03779
NYU_test_ID,encoder_late,-64.56006
NYU_test_ID,encoder_late,-62.820843
NYU_test_ID,encoder_late,-56.949467
NYU_test_ID,encoder_late,-70.01812
NYU_test_ID,encoder_late,-85.24028
NYU_test_ID,encoder_late,-68.62881
NYU_test_ID,encoder_late,-58.787365
NYU_test_ID,encoder_late,-62.983444
NYU_test_ID,encoder_late,-63.128403
NYU_test_ID,encoder_late,-57.87336
NYU_test_ID,encoder_late,-65.79953
NYU_test_ID,encoder_late,-53.78202
NYU_test_ID,encoder_late,-76.92859
NYU_test_ID,encoder_late,-60.83814
NYU_test_ID,encoder_late,-46.974876
NYU_test_ID,encoder_late,-55.21555
NYU_test_ID,encoder_late,-51.628296
NYU_test_ID,encoder_late,-80.59237
NYU_test_ID,encoder_late,-78.95728
NYU_test_ID,encoder_late,-69.07351
NYU_test_ID,encoder_late,-59.184826
NYU_test_ID,encoder_late,-78.55368
NYU_test_ID,encoder_late,-69.831985
NYU_test_ID,encoder_late,-84.05375
NYU_test_ID,encoder_late,-66.42243
NYU_test_ID,encoder_late,-76.535675
NYU_test_ID,encoder_late,-60.75759
NYU_test_ID,encoder_late,-59.0535
NYU_test_ID,encoder_late,-61.41261
NYU_test_ID,encoder_late,-67.48356
NYU_test_ID,encoder_late,-68.915504
NYU_test_ID,encoder_late,-66.96423
NYU_test_ID,encoder_late,-92.629005
NYU_test_ID,encoder_late,-59.239277
NYU_test_ID,encoder_late,-61.059063
NYU_test_ID,encoder_late,-54.312347
NYU_test_ID,encoder_late,-53.719646
NYU_test_ID,encoder_late,-73.88702
NYU_test_ID,encoder_late,-66.67603
NYU_test_ID,encoder_late,-69.53124
NYU_test_ID,encoder_late,-76.81724
NYU_test_ID,encoder_late,-82.9606
NYU_test_ID,encoder_late,-79.82952
NYU_test_ID,encoder_late,-62.31779
NYU_test_ID,encoder_late,-60.26966
NYU_test_ID,encoder_late,-47.198536
NYU_test_ID,encoder_late,-66.39901
NYU_test_ID,encoder_late,-73.88431
NYU_test_ID,encoder_late,-70.18175
NYU_test_ID,encoder_late,-64.78965
NYU_test_ID,encoder_late,-45.458385
NYU_test_ID,encoder_late,-60.701817
NYU_test_ID,encoder_late,-64.63617
NYU_test_ID,encoder_late,-80.30642
NYU_test_ID,encoder_late,-58.24547
NYU_test_ID,encoder_late,-62.21457
NYU_test_ID,encoder_late,-86.65144
NYU_test_ID,encoder_late,-66.5738
NYU_test_ID,encoder_late,-65.6662
NYU_test_ID,encoder_late,-65.99442
NYU_test_ID,encoder_late,-58.526737
NYU_test_ID,encoder_late,-69.08208
NYU_test_ID,encoder_late,-62.61904
NYU_test_ID,encoder_late,-81.48015
NYU_test_ID,encoder_late,-61.910023
NYU_test_ID,encoder_late,-74.71598
NYU_test_ID,encoder_late,-53.957348
NYU_test_ID,encoder_late,-52.428173
NYU_test_ID,encoder_late,-90.71424
NYU_test_ID,encoder_late,-87.516304
NYU_test_ID,encoder_late,-81.998856
NYU_test_ID,encoder_late,-75.04245
NYU_test_ID,encoder_late,-62.012295
NYU_test_ID,encoder_late,-47.135994
NYU_test_ID,encoder_late,-68.215096
NYU_test_ID,encoder_late,-61.81311
NYU_test_ID,encoder_late,-66.18571
NYU_test_ID,encoder_late,-50.325104
NYU_test_ID,encoder_late,-64.50554
NYU_test_ID,encoder_late,-60.139412
NYU_test_ID,encoder_late,-67.7585
NYU_test_ID,encoder_late,-70.2571
NYU_test_ID,encoder_late,-50.17526
NYU_test_ID,encoder_late,-72.59545
NYU_test_ID,encoder_late,-84.35209
NYU_test_ID,encoder_late,-89.47438
NYU_test_ID,encoder_late,-66.89516
NYU_test_ID,encoder_late,-72.75526
NYU_test_ID,encoder_late,-44.74152
NYU_test_ID,encoder_late,-49.868336
NYU_test_ID,encoder_late,-52.681274
NYU_test_ID,encoder_late,-69.55143
NYU_test_ID,encoder_late,-69.30763
NYU_test_ID,encoder_late,-71.99675
NYU_test_ID,encoder_late,-54.795013
NYU_test_ID,encoder_late,-81.613235
NYU_test_ID,encoder_late,-79.2193
NYU_test_ID,encoder_late,-61.527504
NYU_test_ID,encoder_late,-82.99788
NYU_test_ID,encoder_late,-47.933655
NYU_test_ID,encoder_late,-61.44546
NYU_test_ID,encoder_late,-63.398506
NYU_test_ID,encoder_late,-67.769135
NYU_test_ID,encoder_late,-58.13404
NYU_test_ID,encoder_late,-83.03838
NYU_test_ID,encoder_late,-59.935963
NYU_test_ID,encoder_late,-79.68825
NYU_test_ID,encoder_late,-69.39401
NYU_test_ID,encoder_late,-70.81033
NYU_test_ID,encoder_late,-69.92208
NYU_test_ID,encoder_late,-76.89707
NYU_test_ID,encoder_late,-85.241745
NYU_test_ID,encoder_late,-80.90621
NYU_test_ID,encoder_late,-79.824425
NYU_test_ID,encoder_late,-72.12435
NYU_test_ID,encoder_late,-65.36065
NYU_test_ID,encoder_late,-74.3066
NYU_test_ID,encoder_late,-76.17117
NYU_test_ID,encoder_late,-67.64495
NYU_test_ID,encoder_late,-94.344086
NYU_test_ID,encoder_late,-74.258965
NYU_test_ID,encoder_late,-85.390594
NYU_test_ID,encoder_late,-62.729763
NYU_test_ID,encoder_late,-76.57699
NYU_test_ID,encoder_late,-67.11944
NYU_test_ID,encoder_late,-69.62067
NYU_test_ID,encoder_late,-73.89432
NYU_test_ID,encoder_late,-75.45398
NYU_test_ID,encoder_late,-89.21248
NYU_test_ID,encoder_late,-75.086426
NYU_test_ID,encoder_late,-65.91764
NYU_test_ID,encoder_late,-91.33619
NYU_test_ID,encoder_late,-83.419846
NYU_test_ID,encoder_late,-78.14753
NYU_test_ID,encoder_late,-93.97869
NYU_test_ID,encoder_late,-91.48431
NYU_test_ID,encoder_late,-75.39493
NYU_test_ID,encoder_late,-78.5736
NYU_test_ID,encoder_late,-95.51845
NYU_test_ID,encoder_late,-73.12509
NYU_test_ID,encoder_late,-63.42387
NYU_test_ID,encoder_late,-68.21319
NYU_test_ID,encoder_late,-72.02245
NYU_test_ID,encoder_late,-57.013435
NYU_test_ID,encoder_late,-86.0263
NYU_test_ID,encoder_late,-71.45507
NYU_test_ID,encoder_late,-95.90595
NYU_test_ID,encoder_late,-84.3183
NYU_test_ID,encoder_late,-74.07007
NYU_test_ID,encoder_late,-72.45577
NYU_test_ID,encoder_late,-85.97684
NYU_test_ID,encoder_late,-81.265045
NYU_test_ID,encoder_late,-58.354565
NYU_test_ID,encoder_late,-92.84206
NYU_test_ID,encoder_late,-77.17101
NYU_test_ID,encoder_late,-80.330185
NYU_test_ID,encoder_late,-76.636116
NYU_test_ID,encoder_late,-78.43428
NYU_test_ID,encoder_late,-59.768215
NYU_test_ID,encoder_late,-81.649124
NYU_test_ID,encoder_late,-79.59002
NYU_test_ID,encoder_late,-69.88206
NYU_test_ID,encoder_late,-98.708496
NYU_test_ID,encoder_late,-85.21521
NYU_test_ID,encoder_late,-68.81464
NYU_test_ID,encoder_late,-94.24331
NYU_test_ID,encoder_late,-79.692604
NYU_test_ID,encoder_late,-90.559814
NYU_test_ID,encoder_late,-91.94119
NYU_test_ID,encoder_late,-94.65298
NYU_test_ID,encoder_late,-102.352356
NYU_test_ID,encoder_late,-76.780624
NYU_test_ID,encoder_late,-72.75339
NYU_test_ID,encoder_late,-63.120502
NYU_test_ID,encoder_late,-81.843834
NYU_test_ID,encoder_late,-87.23841
NYU_test_ID,encoder_late,-70.39302
NYU_test_ID,encoder_late,-84.811874
NYU_test_ID,encoder_late,-78.93164
NYU_test_ID,encoder_late,-81.43228
NYU_test_ID,encoder_late,-78.74723
NYU_test_ID,encoder_late,-84.42821
NYU_test_ID,encoder_late,-71.42139
NYU_test_ID,encoder_late,-85.1612
NYU_test_ID,encoder_late,-62.76619
NYU_test_ID,encoder_late,-87.8109
NYU_test_ID,encoder_late,-74.34746
NYU_test_ID,encoder_late,-74.96074
NYU_test_ID,encoder_late,-86.29823
NYU_test_ID,encoder_late,-65.50484
NYU_test_ID,encoder_late,-83.80797
NYU_test_ID,encoder_late,-73.53122
NYU_test_ID,encoder_late,-76.49658
NYU_test_ID,encoder_late,-83.36851
NYU_test_ID,encoder_late,-79.72447
NYU_test_ID,encoder_late,-68.2533
NYU_test_ID,encoder_late,-87.47156
NYU_test_ID,encoder_late,-80.67275
NYU_test_ID,encoder_late,-75.05976
NYU_test_ID,encoder_late,-75.7294
NYU_test_ID,encoder_late,-79.630035
NYU_test_ID,encoder_late,-90.335846
NYU_test_ID,encoder_late,-88.176796
NYU_test_ID,encoder_late,-94.69453
NYU_test_ID,encoder_late,-81.67346
NYU_test_ID,encoder_late,-72.57132
NYU_test_ID,encoder_late,-72.95614
NYU_test_ID,encoder_late,-69.38699
NYU_test_ID,encoder_late,-70.50729
NYU_test_ID,encoder_late,-68.25917
NYU_test_ID,encoder_late,-75.2752
NYU_test_ID,encoder_late,-66.64987
NYU_test_ID,encoder_late,-69.44866
NYU_test_ID,encoder_late,-80.14786
NYU_test_ID,encoder_late,-70.57152
NYU_test_ID,encoder_late,-65.94279
NYU_test_ID,encoder_late,-80.4895
NYU_test_ID,encoder_late,-97.01831
NYU_test_ID,encoder_late,-79.75288
NYU_test_ID,encoder_late,-69.35507
NYU_test_ID,encoder_late,-91.58819
NYU_test_ID,encoder_late,-85.50109
NYU_test_ID,encoder_late,-78.76697
NYU_test_ID,encoder_late,-66.146706
NYU_test_ID,encoder_late,-75.99847
NYU_test_ID,encoder_late,-84.94157
NYU_test_ID,encoder_late,-72.13018
NYU_test_ID,encoder_late,-87.41151
NYU_test_ID,encoder_late,-73.334
NYU_test_ID,encoder_late,-107.314285
NYU_test_ID,encoder_late,-73.317635
NYU_test_ID,encoder_late,-68.71849
NYU_test_ID,encoder_late,-65.62503
NYU_test_ID,encoder_late,-64.8176
NYU_test_ID,encoder_late,-74.3665
NYU_test_ID,encoder_late,-85.89386
NYU_test_ID,encoder_late,-77.01466
NYU_test_ID,encoder_late,-85.844055
NYU_test_ID,encoder_late,-73.74903
NYU_test_ID,encoder_late,-62.657047
NYU_test_ID,encoder_late,-65.9111
NYU_test_ID,encoder_late,-92.52912
NYU_test_ID,encoder_late,-76.0531
NYU_test_ID,encoder_late,-74.46197
NYU_test_ID,encoder_late,-79.57041
NYU_test_ID,encoder_late,-73.73386
NYU_test_ID,encoder_late,-79.17247
NYU_test_ID,encoder_late,-61.182713
NYU_test_ID,encoder_late,-87.620026
NYU_test_ID,encoder_late,-75.99084
NYU_test_ID,encoder_late,-74.36908
NYU_test_ID,encoder_late,-76.6737
NYU_test_ID,encoder_late,-76.03521
NYU_test_ID,encoder_late,-73.38447
NYU_test_ID,encoder_late,-65.18867
NYU_test_ID,encoder_late,-76.85816
NYU_test_ID,encoder_late,-75.72988
NYU_test_ID,encoder_late,-76.855156
NYU_test_ID,encoder_late,-79.37072
NYU_test_ID,encoder_late,-82.604385
NYU_test_ID,encoder_late,-71.23608
NYU_test_ID,encoder_late,-66.3004
NYU_test_ID,encoder_late,-100.61669
NYU_test_ID,encoder_late,-83.98511
NYU_test_ID,encoder_late,-84.86199
NYU_test_ID,encoder_late,-64.57632
NYU_test_ID,encoder_late,-71.42847
NYU_test_ID,encoder_late,-68.13062
NYU_test_ID,encoder_late,-74.8897
NYU_test_ID,encoder_late,-87.37424
NYU_test_ID,encoder_late,-59.448215
NYU_test_ID,encoder_late,-77.3838
NYU_test_ID,encoder_late,-58.84121
NYU_test_ID,encoder_late,-73.63582
NYU_test_ID,encoder_late,-72.88884
NYU_test_ID,encoder_late,-68.75398
NYU_test_ID,encoder_late,-77.98071
NYU_test_ID,encoder_late,-73.82468
NYU_test_ID,encoder_late,-66.77521
NYU_test_ID,encoder_late,-69.93737
NYU_test_ID,encoder_late,-68.067375
NYU_test_ID,encoder_late,-68.133064
NYU_test_ID,encoder_late,-63.479313
NYU_test_ID,encoder_late,-54.572525
NYU_test_ID,encoder_late,-69.36324
NYU_test_ID,encoder_late,-80.38007
NYU_test_ID,encoder_late,-67.15002
NYU_test_ID,encoder_late,-62.38264
NYU_test_ID,encoder_late,-68.96843
NYU_test_ID,encoder_late,-85.93106
NYU_test_ID,encoder_late,-94.69028
NYU_test_ID,encoder_late,-74.263275
NYU_test_ID,encoder_late,-87.753456
NYU_test_ID,encoder_late,-73.85924
NYU_test_ID,encoder_late,-73.31189
NYU_test_ID,encoder_late,-62.76832
NYU_test_ID,encoder_late,-83.42839
NYU_test_ID,encoder_late,-72.52087
NYU_test_ID,encoder_late,-73.96609
NYU_test_ID,encoder_late,-80.556145
NYU_test_ID,encoder_late,-67.32817
NYU_test_ID,encoder_late,-69.851494
NYU_test_ID,encoder_late,-65.71452
NYU_test_ID,encoder_late,-99.057915
NYU_test_ID,encoder_late,-74.17005
NYU_test_ID,encoder_late,-71.07769
NYU_test_ID,encoder_late,-57.108604
NYU_test_ID,encoder_late,-85.127945
NYU_test_ID,encoder_late,-70.99927
NYU_test_ID,encoder_late,-85.15527
NYU_test_ID,encoder_late,-80.74698
NYU_test_ID,encoder_late,-72.80854
NYU_test_ID,encoder_late,-74.312935
NYU_test_ID,encoder_late,-77.808365
NYU_test_ID,encoder_late,-63.352966
NYU_test_ID,encoder_late,-56.786133
NYU_test_ID,encoder_late,-69.33363
NYU_test_ID,encoder_late,-65.90172
NYU_test_ID,encoder_late,-88.878716
NYU_test_ID,encoder_late,-74.91423
NYU_test_ID,encoder_late,-82.80297
NYU_test_ID,encoder_late,-68.874695
NYU_test_ID,encoder_late,-75.78587
NYU_test_ID,encoder_late,-78.59242
NYU_test_ID,encoder_late,-77.84986
NYU_test_ID,encoder_late,-65.51578
NYU_test_ID,encoder_late,-77.4227
NYU_test_ID,encoder_late,-73.05759
NYU_test_ID,encoder_late,-57.394207
NYU_test_ID,encoder_late,-69.220634
NYU_test_ID,encoder_late,-59.19833
NYU_test_ID,encoder_late,-76.45752
NYU_test_ID,encoder_late,-72.14594
NYU_test_ID,encoder_late,-55.69607
NYU_test_ID,encoder_late,-51.591225
NYU_test_ID,encoder_late,-65.396805
NYU_test_ID,encoder_late,-59.6305
NYU_test_ID,encoder_late,-74.23378
NYU_test_ID,encoder_late,-44.86756
NYU_test_ID,encoder_late,-68.00497
NYU_test_ID,encoder_late,-73.47666
NYU_test_ID,encoder_late,-65.21138
NYU_test_ID,encoder_late,-74.44888
NYU_test_ID,encoder_late,-63.528664
NYU_test_ID,encoder_late,-64.97051
NYU_test_ID,encoder_late,-78.96008
NYU_test_ID,encoder_late,-75.05998
NYU_test_ID,encoder_late,-84.83065
NYU_test_ID,encoder_late,-53.574066
NYU_test_ID,encoder_late,-54.471737
NYU_test_ID,encoder_late,-66.50464
NYU_test_ID,encoder_late,-91.676605
NYU_test_ID,encoder_late,-76.813324
NYU_test_ID,encoder_late,-65.7716
NYU_test_ID,encoder_late,-65.9277
NYU_test_ID,encoder_late,-71.99988
NYU_test_ID,encoder_late,-64.1393
NYU_test_ID,encoder_late,-72.70097
NYU_test_ID,encoder_late,-45.617916
NYU_test_ID,encoder_late,-55.293533
NYU_test_ID,encoder_late,-73.41948
NYU_test_ID,encoder_late,-66.04128
NYU_test_ID,encoder_late,-71.18981
NYU_test_ID,encoder_late,-67.06847
NYU_test_ID,encoder_late,-63.944622
NYU_test_ID,encoder_late,-72.79883
NYU_test_ID,encoder_late,-68.710434
NYU_test_ID,encoder_late,-71.44846
NYU_test_ID,encoder_late,-69.8444
NYU_test_ID,encoder_late,-70.212456
NYU_test_ID,encoder_late,-66.66025
NYU_test_ID,encoder_late,-65.82012
NYU_test_ID,encoder_late,-51.052845
NYU_test_ID,decoder_late,-10.776424
NYU_test_ID,decoder_late,-9.68738
NYU_test_ID,decoder_late,-2.505016
NYU_test_ID,decoder_late,-10.2316475
NYU_test_ID,decoder_late,-2.1651855
NYU_test_ID,decoder_late,-0.5792635
NYU_test_ID,decoder_late,-7.911244
NYU_test_ID,decoder_late,-4.918578
NYU_test_ID,decoder_late,-10.868825
NYU_test_ID,decoder_late,-13.307167
NYU_test_ID,decoder_late,-11.168901
NYU_test_ID,decoder_late,-9.62158
NYU_test_ID,decoder_late,-0.12679827
NYU_test_ID,decoder_late,-8.433647
NYU_test_ID,decoder_late,-4.1419315
NYU_test_ID,decoder_late,-1.7235968
NYU_test_ID,decoder_late,-13.718
NYU_test_ID,decoder_late,-12.923726
NYU_test_ID,decoder_late,-3.5434642
NYU_test_ID,decoder_late,-1.8228874
NYU_test_ID,decoder_late,-6.3158135
NYU_test_ID,decoder_late,-7.1678343
NYU_test_ID,decoder_late,-3.5329032
NYU_test_ID,decoder_late,-6.368779
NYU_test_ID,decoder_late,-10.870554
NYU_test_ID,decoder_late,-7.074372
NYU_test_ID,decoder_late,-1.9737312
NYU_test_ID,decoder_late,-2.7503662
NYU_test_ID,decoder_late,-3.3647301
NYU_test_ID,decoder_late,-2.9240007
NYU_test_ID,decoder_late,-3.9741187
NYU_test_ID,decoder_late,-4.857296
NYU_test_ID,decoder_late,-3.949525
NYU_test_ID,decoder_late,-5.056345
NYU_test_ID,decoder_late,-4.075135
NYU_test_ID,decoder_late,-3.3285809
NYU_test_ID,decoder_late,-4.560054
NYU_test_ID,decoder_late,-1.4005318
NYU_test_ID,decoder_late,-11.154966
NYU_test_ID,decoder_late,-8.476311
NYU_test_ID,decoder_late,-4.3092623
NYU_test_ID,decoder_late,-2.06313
NYU_test_ID,decoder_late,-11.250848
NYU_test_ID,decoder_late,-9.438981
NYU_test_ID,decoder_late,-12.480296
NYU_test_ID,decoder_late,-11.892209
NYU_test_ID,decoder_late,-12.392117
NYU_test_ID,decoder_late,-10.607617
NYU_test_ID,decoder_late,-10.799735
NYU_test_ID,decoder_late,-1.9412389
NYU_test_ID,decoder_late,-2.2835732
NYU_test_ID,decoder_late,-4.227102
NYU_test_ID,decoder_late,-3.716734
